"id","type","data","needs_followup","needs_followup_by","followup_date","resolved","created_by_id","updated_by_id","unit_id","tenant_id","source_id","facility_id","created_at","updated_at","parent_event_id","related_object_id","related_object_type","uuid","status","important_task","resolved_on","created_by_type","updated_by_type","ledger_id","lead_id","support_case_id","attachment_id","action_item","ledger_delinquency_id","company_uuid","facility_uuid","tenant_uuid","ledger_uuid","unit_uuid","lead_uuid","related_object_uuid","client_application_id","payment_intent_id"
20469,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3636,,14,2014-02-01 00:43:39.688,2014-02-01 00:43:39.701,,5375,Invoice,"85b4093b-d6fe-4418-b2ae-192d358e20b2",,false,,,,,,,,,,,,,,,,,,
20470,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3636,,14,2014-02-01 00:43:39.945,2014-02-01 00:43:39.958,,5376,Invoice,"44a579b4-737b-4cfa-97c8-dea21888c314",,false,,,,,,,,,,,,,,,,,,
20471,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3636,,14,2014-02-01 00:43:40.094,2014-02-01 00:43:40.109,,5377,Invoice,"8f151ff6-f989-45a4-94f3-16157b5cd5d8",,false,,,,,,,,,,,,,,,,,,
20472,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3636,,14,2014-02-01 00:43:40.271,2014-02-01 00:43:40.282,,5378,Invoice,"92e81e7b-58d2-4013-a9b6-2222bd0e1e51",,false,,,,,,,,,,,,,,,,,,
20473,DelinquencyStageTenantEvent,"""invoice_id""=>""5376"", ""applied_date""=>""2013-07-11"", ""line_item_id""=>""5511"", ""resolved_date""=>""2014-07-09""",false,,,true,,,,3636,,14,2014-02-01 00:43:40.345,2014-07-10 00:45:05.179,,23,DelinquencyStage,"258cb43f-b034-4eca-b09e-c00c00ef3e1d",removed,false,,,,5209,,,,,24344317,,,,,,,,,
20474,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5377""",false,,2014-02-01 00:43:40.343,true,,,,3636,,14,2014-02-01 00:43:40.453,2014-07-10 00:45:05.145,20473,28,DelinquencyStageAction,d7b4d4a5-1bbe-4322-a21e-5ab6196858ae,removed,false,,,,5209,,,,,24344317,,,,,,,,,
20475,GateLockoutDelinquencyTenantEvent,"""last_action_date""=>""2014-07-09""",false,,2014-01-31 05:00:00.000,true,,,,3636,,14,2014-02-01 00:43:40.484,2014-07-10 00:45:05.108,20473,29,DelinquencyStageAction,"8392598f-8bf5-463e-a8a3-fad2b5053c0e",removed,false,,,,5209,,,,,24344317,,,,,,,,,
20476,OverlockDelinquencyTenantEvent,"""last_action_date""=>""2014-07-09""",false,,2014-02-01 00:43:41.676,true,,,6059,3636,,14,2014-02-01 00:43:40.537,2014-08-16 12:03:13.550,20473,30,DelinquencyStageAction,"32fe0ef7-e0b0-4778-a81b-1ad47e4ff3de",overlock_removed,false,,,,5209,,,,,24344317,,,,,,,,,
20477,DelinquencyStageTenantEvent,"""invoice_id""=>""5376"", ""applied_date""=>""2013-07-16"", ""line_item_id""=>""5511""",false,,,false,,,,3636,,14,2014-02-01 00:43:40.613,2014-04-08 03:12:04.432,,24,DelinquencyStage,"9f11448f-e6f6-46a9-9608-9e344eba4087",applied,false,,,,5209,,,,,24344648,,,,,,,,,
20478,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 17:04:05.794,true,,31,6059,3636,,14,2014-02-01 00:43:40.620,2014-02-04 17:04:05.795,20477,31,DelinquencyStageAction,"1f225679-33d7-40be-9203-e98fd1a13aff",letter_sent,false,,,,5209,,,,,24344648,,,,,,,,,
20479,DelinquencyStageTenantEvent,"""invoice_id""=>""5376"", ""applied_date""=>""2013-08-10"", ""line_item_id""=>""5511""",false,,,false,,,,3636,,14,2014-02-01 00:43:40.696,2014-04-08 03:12:04.461,,25,DelinquencyStage,a72319ee-8129-43f5-968d-7d818c96ddad,applied,false,,,,5209,,,,,24344919,,,,,,,,,
20480,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5377""",false,,2014-02-01 00:43:40.694,true,,,,3636,,14,2014-02-01 00:43:40.702,2014-02-01 00:43:41.604,20479,32,DelinquencyStageAction,"08f6bbed-bb78-48d4-bad8-9f12464647ac",applied,false,,,,5209,,,,,24344919,,,,,,,,,
20481,DelinquencyStageTenantEvent,"""invoice_id""=>""5376"", ""applied_date""=>""2013-08-15"", ""line_item_id""=>""5511""",false,,,false,,,,3636,,14,2014-02-01 00:43:40.771,2014-04-08 03:12:04.490,,26,DelinquencyStage,ee2890c8-e72c-4223-ae38-1c85cd14f8d0,applied,false,,,,5209,,,,,24345161,,,,,,,,,
20482,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 17:04:04.004,true,,31,6059,3636,,14,2014-02-01 00:43:40.777,2014-02-04 17:04:04.005,20481,33,DelinquencyStageAction,"552401ba-abfe-41b3-ae5f-2ed9cae87110",letter_sent,false,,,,5209,,,,,24345161,,,,,,,,,
20483,DelinquencyStageTenantEvent,"""invoice_id""=>""5376"", ""applied_date""=>""2013-09-09"", ""line_item_id""=>""5511""",false,,,false,,,,3636,,14,2014-02-01 00:43:40.852,2014-04-08 03:12:04.517,,27,DelinquencyStage,"940b30bc-6f50-4ce2-872c-7e7f9cf25e1a",applied,false,,,,5209,,,,,24345440,,,,,,,,,
20484,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5377""",false,,2014-02-01 00:43:40.850,true,,,,3636,,14,2014-02-01 00:43:40.858,2014-02-01 00:43:41.577,20483,34,DelinquencyStageAction,a5adbbb6-395e-4daf-9e76-9ba30adf8f66,applied,false,,,,5209,,,,,24345440,,,,,,,,,
20485,DelinquencyStageTenantEvent,"""invoice_id""=>""5376"", ""applied_date""=>""2013-09-14"", ""line_item_id""=>""5511""",false,,,false,,,,3636,,14,2014-02-01 00:43:40.935,2014-04-08 03:12:04.545,,28,DelinquencyStage,fe185e0f-a088-4d04-b4c7-fbc36c1981e5,applied,false,,,,5209,,,,,24345676,,,,,,,,,
20486,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 17:04:00.232,true,,31,6059,3636,,14,2014-02-01 00:43:40.941,2014-02-04 17:04:00.233,20485,35,DelinquencyStageAction,"53d01661-d864-44fa-8a9f-f59a4dc9cdf1",letter_sent,false,,,,5209,,,,,24345676,,,,,,,,,
20487,DelinquencyStageTenantEvent,"""invoice_id""=>""5376"", ""applied_date""=>""2013-09-29"", ""line_item_id""=>""5511""",false,,,false,,,,3636,,14,2014-02-01 00:43:41.017,2014-04-08 03:12:04.573,,29,DelinquencyStage,"2c80ccc5-c443-48c0-b774-07db2e3d3a78",applied,false,,,,5209,,,,,24346109,,,,,,,,,
20488,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 17:03:57.149,true,,31,6059,3636,,14,2014-02-01 00:43:41.023,2014-02-04 17:03:57.150,20487,36,DelinquencyStageAction,f029a13c-8000-498a-bf79-c5e4b8f6ba7a,letter_sent,false,,,,5209,,,,,24346109,,,,,,,,,
20489,DelinquencyStageTenantEvent,"""invoice_id""=>""5376"", ""applied_date""=>""2013-10-14"", ""line_item_id""=>""5511""",false,,,false,,,,3636,,14,2014-02-01 00:43:41.074,2014-04-08 03:12:04.600,,30,DelinquencyStage,cac170c0-495e-43d2-87e5-3203ca9b67e5,applied,false,,,,5209,,,,,24346416,,,,,,,,,
20490,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 17:03:53.180,true,,31,6059,3636,,14,2014-02-01 00:43:41.080,2014-02-04 17:03:53.181,20489,37,DelinquencyStageAction,"5095db4f-b4a8-4bb9-85b0-71ce1ff6b478",letter_sent,false,,,,5209,,,,,24346416,,,,,,,,,
20491,DelinquencyStageTenantEvent,"""invoice_id""=>""5376"", ""applied_date""=>""2013-10-29"", ""line_item_id""=>""5511""",false,,,false,,,,3636,,14,2014-02-01 00:43:41.251,2014-04-08 03:12:04.627,,31,DelinquencyStage,"8c62971b-ddaf-4e32-bf22-cde9e51a73c8",applied,false,,,,5209,,,,,24346756,,,,,,,,,
20492,CutLockDelinquencyTenantEvent,"",false,,2014-02-04 05:00:00.000,true,,31,6059,3636,,14,2014-02-01 00:43:41.263,2014-08-16 12:03:13.550,20491,38,DelinquencyStageAction,"7db219ce-7d48-4ee9-858e-e0e4a451e8c7",lock_cut,false,,,,5209,,,,,24346756,,,,,,,,,
20493,DelinquencyStageTenantEvent,"""invoice_id""=>""5376"", ""applied_date""=>""2013-11-13"", ""line_item_id""=>""5511""",false,,,false,,,,3636,,14,2014-02-01 00:43:41.328,2014-04-08 03:12:04.655,,32,DelinquencyStage,"940acfc6-a280-49e6-be90-90e524c86e08",applied,false,,,,5209,,,,,24346988,,,,,,,,,
20494,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 17:03:46.470,true,,31,6059,3636,,14,2014-02-01 00:43:41.334,2014-02-04 17:03:46.471,20493,39,DelinquencyStageAction,"19400ede-fe98-4675-8a25-da139c466bda",letter_sent,false,,,,5209,,,,,24346988,,,,,,,,,
20495,DelinquencyStageTenantEvent,"""invoice_id""=>""5376"", ""applied_date""=>""2013-11-28"", ""line_item_id""=>""5511""",false,,,false,,,,3636,,14,2014-02-01 00:43:41.409,2014-04-08 03:12:04.682,,33,DelinquencyStage,d90ba0e7-d3dd-444e-a8d5-b24a44899198,applied,false,,,,5209,,,,,24347259,,,,,,,,,
20496,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5377""",false,,2014-02-01 00:43:41.407,true,,,,3636,,14,2014-02-01 00:43:41.415,2014-02-01 00:43:41.551,20495,40,DelinquencyStageAction,d657d92c-6ee0-4577-a9e9-3a02b827625f,applied,false,,,,5209,,,,,24347259,,,,,,,,,
20497,DelinquencyStageTenantEvent,"""invoice_id""=>""5376"", ""applied_date""=>""2013-12-13"", ""line_item_id""=>""5511""",false,,,false,,,,3636,,14,2014-02-01 00:43:41.488,2014-04-08 03:12:04.710,,34,DelinquencyStage,d1c656a0-7308-4aad-82cf-264fdac6b6ab,applied,false,,,,5209,,,,,24347586,,,,,,,,,
20498,AuctionDelinquencyTenantEvent,"",false,,2014-02-04 17:03:43.212,true,,31,6059,3636,,14,2014-02-01 00:43:41.494,2014-08-16 12:03:13.550,,41,DelinquencyStageAction,b64da1fd-c0c6-42fd-a8e6-af38e6d425af,unit_auctioned,false,,,,5209,,,,,24347586,,,,,,,,,
20499,NoteEvent,"",false,,2014-02-06 22:11:01.603,false,,31,,3637,,14,2014-02-01 00:43:41.975,2014-04-08 03:13:28.228,,,,"2f9dd22e-ceca-4ed3-99f0-9a69a89c188e",,false,,,,,,,,,,,,,,,,,,
20500,NoteEvent,"",false,,2014-02-06 22:10:58.820,false,,31,,3637,,14,2014-02-01 00:43:41.981,2014-04-08 03:13:28.250,,,,e17a31d2-7485-4d46-ac23-706acf0f800f,,false,,,,,,,,,,,,,,,,,,
20501,MoveInUnitEvent,"""rate""=>""80.0"", ""move_in_date""=>""2011-01-07"", ""gate_access_code""=>""03843"", ""move_in_initiated_date""=>""2011-01-07""",false,,2014-02-01 00:43:42.021,true,,,6060,3637,,14,2011-01-07 10:00:00.000,2014-04-08 03:12:55.570,,,,"40ee086a-423e-4bd2-9815-6cbacadecdfa",,false,,,,5210,,,,,,,,,,,,,,
20502,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3637,,14,2014-02-01 00:43:42.423,2014-02-01 00:43:42.437,,5379,Invoice,"8ea108e1-5941-4330-931b-fc1b8120cb6f",,false,,,,,,,,,,,,,,,,,,
20503,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3637,,14,2014-02-01 00:43:42.600,2014-02-01 00:43:42.612,,5380,Invoice,a6796363-14e6-4049-9d10-20e90b3b236d,,false,,,,,,,,,,,,,,,,,,
20504,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3637,,14,2014-02-01 00:43:42.886,2014-02-01 00:43:42.899,,5381,Invoice,"2dbd1953-d083-430a-9942-f2c43073fc8d",,false,,,,,,,,,,,,,,,,,,
20505,MoveInUnitEvent,"""rate""=>""80.0"", ""move_in_date""=>""2012-02-01"", ""gate_access_code""=>""02949"", ""move_in_initiated_date""=>""2012-02-01""",false,,2014-02-01 00:43:43.193,true,,,6061,3638,,14,2012-02-01 10:00:00.000,2014-04-08 03:12:55.611,,,,ab17eab4-4189-40c6-9b0b-b2ec3ce1901e,,false,,,,5211,,,,,,,,,,,,,,
20506,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3638,,14,2014-02-01 00:43:43.601,2014-02-01 00:43:43.633,,5382,Invoice,ad0a08b9-ba92-43a5-9c1b-f5c5da5d33ce,,false,,,,,,,,,,,,,,,,,,
20507,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3638,,14,2014-02-01 00:43:43.789,2014-02-01 00:43:43.876,,5383,Invoice,c4b1d15c-76a6-4684-beed-0f6ba5d3bc7c,,false,,,,,,,,,,,,,,,,,,
20508,MoveInUnitEvent,"""rate""=>""55.0"", ""move_in_date""=>""2013-08-12"", ""gate_access_code""=>""00486"", ""move_in_initiated_date""=>""2013-08-12""",false,,2014-02-01 00:43:43.971,true,,,6062,3639,,14,2013-08-12 10:00:00.000,2024-03-07 18:57:06.995,,,,c7e58c77-089a-4ada-85e0-2bd33aae6cb7,,false,,,,5212,,,,,,,,,,,,,,
20509,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3639,,14,2014-02-01 00:43:44.364,2014-02-01 00:43:44.377,,5384,Invoice,"5adf1b98-8e4a-4a5e-8d2f-7e2c6747ac75",,false,,,,,,,,,,,,,,,,,,
20510,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3639,,14,2014-02-01 00:43:44.541,2014-02-01 00:43:44.554,,5385,Invoice,"5f16e6f1-2181-4e4e-97a1-6d42150fd68a",,false,,,,,,,,,,,,,,,,,,
20511,MoveInUnitEvent,"""rate""=>""55.0"", ""move_in_date""=>""2005-09-26"", ""gate_access_code""=>""03657"", ""move_in_initiated_date""=>""2005-09-26""",false,,2014-02-01 00:43:44.800,true,,,6063,3640,,14,2005-09-26 10:00:00.000,2024-03-07 18:57:06.995,,,,"92e45da4-aa09-416e-928a-da3cf11e566a",,false,,,,5213,,,,,,,,,,,,,,
20512,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3640,,14,2014-02-01 00:43:45.099,2014-02-01 00:43:45.111,,5386,Invoice,"45156bab-ccb3-4f8b-b741-b090d0cfd896",,false,,,,,,,,,,,,,,,,,,
20513,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3640,,14,2014-02-01 00:43:45.380,2014-02-01 00:43:45.392,,5387,Invoice,"03f523c9-bd2a-469c-9ea8-9aad6885fd91",,false,,,,,,,,,,,,,,,,,,
20514,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3640,,14,2014-02-01 00:43:45.670,2014-02-01 00:43:45.682,,5388,Invoice,ee31ca7a-0c59-4160-be9c-f1a7f17714e8,,false,,,,,,,,,,,,,,,,,,
20515,NoteEvent,"",false,,2014-02-06 22:09:56.924,false,,31,,3641,,14,2014-02-01 00:43:45.970,2014-04-08 03:13:28.272,,,,"6ef5fec1-e92c-4a0a-9a76-9b5793c68ff1",,false,,,,,,,,,,,,,,,,,,
20516,MoveInUnitEvent,"""rate""=>""80.0"", ""move_in_date""=>""2012-02-10"", ""gate_access_code""=>""01169"", ""move_in_initiated_date""=>""2012-02-10""",false,,2014-02-01 00:43:45.998,true,,,6064,3641,,14,2012-02-10 10:00:00.000,2014-04-08 03:12:55.691,,,,f538b9d1-cde9-49c2-928b-ac347545d420,,false,,,,5214,,,,,,,,,,,,,,
20517,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3641,,14,2014-02-01 00:43:46.334,2014-02-01 00:43:46.355,,5389,Invoice,"4affbc10-51c6-4516-ac2f-4cd085e00fe4",,false,,,,,,,,,,,,,,,,,,
20518,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3641,,14,2014-02-01 00:43:46.598,2014-02-01 00:43:46.595,,5390,Invoice,"357901dd-9481-46a8-9bed-5825ce46e8d5",,false,,,,,,,,,,,,,,,,,,
20519,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3641,,14,2014-02-01 00:43:46.756,2014-02-01 00:43:46.789,,5391,Invoice,c31748a4-5492-4510-8bf1-8678edad9077,,false,,,,,,,,,,,,,,,,,,
20520,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3641,,14,2014-02-01 00:43:46.944,2014-02-01 00:43:46.961,,5392,Invoice,f943a044-b19c-4227-ad51-d128c8ed73c0,,false,,,,,,,,,,,,,,,,,,
20521,DelinquencyStageTenantEvent,"""invoice_id""=>""5390"", ""applied_date""=>""2013-12-11"", ""line_item_id""=>""5525"", ""resolved_date""=>""2014-04-23""",false,,,true,,,,3641,,14,2014-02-01 00:43:47.139,2014-04-23 19:41:13.901,,23,DelinquencyStage,"821426aa-fb80-48bd-9d6c-a6d14d38c896",removed,false,,,,5214,,,,,24383280,,,,,,,,,
20522,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5391""",false,,2014-02-01 00:43:47.137,true,,,,3641,,14,2014-02-01 00:43:47.145,2014-04-23 19:25:48.880,20521,28,DelinquencyStageAction,fb97f22b-6a81-4d00-b773-d997901b36af,removed,false,,,,5214,,,,,24383280,,,,,,,,,
20523,GateLockoutDelinquencyTenantEvent,"""last_action_date""=>""2014-04-23""",false,,2014-01-31 05:00:00.000,true,,,,3641,,14,2014-02-01 00:43:47.173,2014-04-23 19:25:48.836,20521,29,DelinquencyStageAction,"1a27d368-4f4a-41a0-b7c5-f1767c52e14d",removed,false,,,,5214,,,,,24383280,,,,,,,,,
20524,OverlockDelinquencyTenantEvent,"""last_action_date""=>""2014-04-23""",false,,2014-04-23 19:41:13.883,true,,40,6064,3641,,14,2014-02-01 00:43:47.214,2014-04-23 19:41:13.887,20521,30,DelinquencyStageAction,f29743e6-005c-4ed9-b4e2-95561eb32f9a,overlock_removed,false,,,,5214,,,,,24383280,,,,,,,,,
20525,DelinquencyStageTenantEvent,"""invoice_id""=>""5390"", ""applied_date""=>""2013-12-16"", ""line_item_id""=>""5525"", ""resolved_date""=>""2014-04-23""",false,,,true,,,,3641,,14,2014-02-01 00:43:47.267,2014-04-23 19:25:48.696,,24,DelinquencyStage,f44b1ef8-0dbf-4a30-9401-b519c856e6f6,removed,false,,,,5214,,,,,24383550,,,,,,,,,
20526,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 17:04:30.543,true,,31,6064,3641,,14,2014-02-01 00:43:47.273,2014-04-23 19:25:48.658,20525,31,DelinquencyStageAction,f1a88a07-6e2a-4e14-8552-33e10bdd29c7,letter_sent,false,,,,5214,,,,,24383550,,,,,,,,,
20527,DelinquencyStageTenantEvent,"""invoice_id""=>""5390"", ""applied_date""=>""2014-01-10"", ""line_item_id""=>""5525"", ""resolved_date""=>""2014-04-23""",false,,,true,,,,3641,,14,2014-02-01 00:43:47.330,2014-04-23 19:25:48.440,,25,DelinquencyStage,cd078ec4-4da3-4ffe-9388-1b9a8bb587e6,removed,false,,,,5214,,,,,24383812,,,,,,,,,
20528,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5391""",false,,2014-02-01 00:43:47.328,true,,,,3641,,14,2014-02-01 00:43:47.336,2014-04-23 19:25:48.399,20527,32,DelinquencyStageAction,"03ddaef3-a419-4f5c-8766-969460302d13",removed,false,,,,5214,,,,,24383812,,,,,,,,,
20529,DelinquencyStageTenantEvent,"""invoice_id""=>""5390"", ""applied_date""=>""2014-01-15"", ""line_item_id""=>""5525"", ""resolved_date""=>""2014-04-23""",false,,,true,,,,3641,,14,2014-02-01 00:43:47.392,2014-04-23 19:25:48.312,,26,DelinquencyStage,abb54ce7-ec30-4de7-b2ff-f9cd388f6e87,removed,false,,,,5214,,,,,24384078,,,,,,,,,
20530,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 17:04:28.626,true,,31,6064,3641,,14,2014-02-01 00:43:47.398,2014-04-23 19:25:48.272,20529,33,DelinquencyStageAction,c3027224-6576-4e91-84c1-6cbb1130a8cf,letter_sent,false,,,,5214,,,,,24384078,,,,,,,,,
20531,NoteEvent,"",false,,,false,,,,3642,,14,2014-02-01 00:43:47.735,2014-04-08 03:13:28.292,,,,"73353f6b-6078-4e0f-adc0-ae3231b01e88",,false,,,,,,,,,,,,,,,,,,
20532,NoteEvent,"",false,,2014-02-06 22:09:31.257,false,,31,,3642,,14,2014-02-01 00:43:47.743,2014-04-08 03:13:28.314,,,,"429ddc42-84b4-45c5-8f1b-c8a26024c6da",,false,,,,,,,,,,,,,,,,,,
20533,MoveInUnitEvent,"""rate""=>""80.0"", ""move_in_date""=>""1980-01-01"", ""gate_access_code""=>""01365"", ""move_in_initiated_date""=>""1980-01-01""",false,,2014-02-01 00:43:47.772,true,,,6065,3642,,14,1980-01-01 10:00:00.000,2014-04-08 03:12:55.792,,,,"771a0c26-3bba-4e3c-9922-6d6063bfacf9",,false,,,,5215,,,,,,,,,,,,,,
20534,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3642,,14,2014-02-01 00:43:48.064,2014-02-01 00:43:48.077,,5393,Invoice,"8026b638-253e-410b-ae8f-a3e7991cfd38",,false,,,,,,,,,,,,,,,,,,
20535,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3642,,14,2014-02-01 00:43:48.324,2014-02-01 00:43:48.336,,5394,Invoice,"34f94cd1-b127-4f7c-be60-e22fd81db8b6",,false,,,,,,,,,,,,,,,,,,
20536,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3642,,14,2014-02-01 00:43:48.478,2014-02-01 00:43:48.492,,5395,Invoice,"84303615-be43-4f53-8b19-bf4357f8c5fa",,false,,,,,,,,,,,,,,,,,,
20537,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3642,,14,2014-02-01 00:43:48.655,2014-02-01 00:43:48.667,,5396,Invoice,ef3987dc-0e2c-46e6-aafd-7107549186a9,,false,,,,,,,,,,,,,,,,,,
20538,DelinquencyStageTenantEvent,"""invoice_id""=>""5394"", ""applied_date""=>""2014-01-11"", ""line_item_id""=>""5529"", ""resolved_date""=>""2014-07-09""",false,,,true,,,,3642,,14,2014-02-01 00:43:48.730,2014-07-10 00:45:05.425,,23,DelinquencyStage,e366ad3b-d365-4319-9fe6-d993076def5d,removed,false,,,,5215,,,,,24394848,,,,,,,,,
20539,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5395""",false,,2014-02-01 00:43:48.728,true,,,,3642,,14,2014-02-01 00:43:48.736,2014-07-10 00:45:05.392,20538,28,DelinquencyStageAction,c27d9dc9-c191-47d2-8618-a5cd1dc09d87,removed,false,,,,5215,,,,,24394848,,,,,,,,,
20540,GateLockoutDelinquencyTenantEvent,"""last_action_date""=>""2014-07-09""",false,,2014-01-31 05:00:00.000,true,,,,3642,,14,2014-02-01 00:43:48.863,2014-07-10 00:45:05.353,20538,29,DelinquencyStageAction,a5a48d62-ca7e-42b8-be32-b9b4fa4a8f0f,removed,false,,,,5215,,,,,24394848,,,,,,,,,
20541,OverlockDelinquencyTenantEvent,"""last_action_date""=>""2014-07-09""",false,,2014-02-01 00:43:49.035,true,,,6065,3642,,14,2014-02-01 00:43:48.903,2014-07-10 00:45:05.270,20538,30,DelinquencyStageAction,b0688b12-b5ed-4a0f-833a-20a58c5ad9db,overlock_removed,false,,,,5215,,,,,24394848,,,,,,,,,
20542,DelinquencyStageTenantEvent,"""invoice_id""=>""5394"", ""applied_date""=>""2014-01-16"", ""line_item_id""=>""5529""",false,,,false,,,,3642,,14,2014-02-01 00:43:48.955,2014-04-08 03:12:05.016,,24,DelinquencyStage,"3cb98c82-fdad-4234-9361-820d2694bc10",applied,false,,,,5215,,,,,24395079,,,,,,,,,
20543,PrintMailDelinquencyTenantEvent,"",false,,2014-02-04 17:04:43.056,true,,31,6065,3642,,14,2014-02-01 00:43:48.961,2014-02-04 17:04:43.057,20542,31,DelinquencyStageAction,"01234a2a-e1b0-47d3-8d07-96c1bc260b3e",letter_sent,false,,,,5215,,,,,24395079,,,,,,,,,
20544,NoteEvent,"",false,,,false,,,,3643,,14,2014-02-01 00:43:49.198,2014-04-08 03:13:28.334,,,,"9c414db6-9416-444e-b99c-fba43191e433",,false,,,,,,,,,,,,,,,,,,
20545,NoteEvent,"",false,,2014-02-06 22:08:14.382,false,,31,,3643,,14,2014-02-01 00:43:49.204,2014-04-08 03:13:28.355,,,,e141b63d-149c-49fe-b304-08817100faaa,,false,,,,,,,,,,,,,,,,,,
20546,MoveInUnitEvent,"""rate""=>""55.0"", ""move_in_date""=>""2011-11-23"", ""gate_access_code""=>""01995"", ""move_in_initiated_date""=>""2011-11-23""",false,,2014-02-01 00:43:49.233,true,,,6066,3643,,14,2011-11-23 10:00:00.000,2024-03-07 18:57:06.995,,,,"9d1fc47b-74f4-44e9-919e-a18dfd7ca59b",,false,,,,5216,,,,,,,,,,,,,,
20547,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3643,,14,2014-02-01 00:43:49.639,2014-02-01 00:43:49.657,,5397,Invoice,"58df4167-5f34-4de5-b39f-f40056bd3a80",,false,,,,,,,,,,,,,,,,,,
20548,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3643,,14,2014-02-01 00:43:49.795,2014-02-01 00:43:49.792,,5398,Invoice,c7ee573d-72ba-40e7-bd43-f882a25dd937,,false,,,,,,,,,,,,,,,,,,
20549,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3643,,14,2014-02-01 00:43:50.070,2014-02-01 00:43:50.090,,5399,Invoice,e1640a2a-6227-4d44-905b-7ecabd1fc956,,false,,,,,,,,,,,,,,,,,,
20550,InvoiceSentTenantEvent,"""invoice_sent""=>""true""",false,,,true,,,,3643,,14,2014-02-01 00:43:50.274,2014-02-01 00:43:50.271,,5400,Invoice,"03f9532d-215d-456f-ba6e-fd70703d80b9",,false,,,,,,,,,,,,,,,,,,
20551,DelinquencyStageTenantEvent,"""invoice_id""=>""5398"", ""applied_date""=>""2014-01-31"", ""line_item_id""=>""5533"", ""resolved_date""=>""2014-02-04""",false,,,true,,,,3643,,14,2014-02-01 00:43:50.355,2014-04-08 03:12:05.069,,23,DelinquencyStage,"0c50c8f0-4bdd-4237-a2cc-9a0c3b3dda91",removed,false,,,,5216,,,,,24400170,,,,,,,,,
20552,AddFeeDelinquencyTenantEvent,"""fee_invoice_id""=>""5399""",false,,2014-02-01 00:43:50.353,true,,,,3643,,14,2014-02-01 00:43:50.361,2014-02-04 16:20:47.090,20551,28,DelinquencyStageAction,c3c72cf1-f898-4662-bda5-dde4cb982cc0,removed,false,,,,5216,,,,,24400170,,,,,,,,,
20553,GateLockoutDelinquencyTenantEvent,"",false,,2014-02-04 05:00:00.000,true,,,,3643,,14,2014-02-01 00:43:50.382,2014-02-04 16:20:47.169,20551,29,DelinquencyStageAction,"709bc26a-3c8c-418b-af05-ef6b057102ec",removed,false,,,,5216,,,,,24400170,,,,,,,,,
